;DATE;PRODUCT_ID;SALES
149;2014-05-30;28;10
150;2014-05-31;28;12
151;2014-06-01;28;8
152;2014-06-02;28;6
153;2014-06-03;28;11
154;2014-06-04;28;10
155;2014-06-05;28;8
156;2014-06-06;28;7
157;2014-06-07;28;9
158;2014-06-08;28;6
159;2014-06-09;28;5
160;2014-06-10;28;8
161;2014-06-11;28;5
162;2014-06-12;28;9
163;2014-06-13;28;9
164;2014-06-14;28;12
165;2014-06-15;28;12
166;2014-06-16;28;2
167;2014-06-17;28;8
168;2014-06-18;28;10
169;2014-06-19;28;13
170;2014-06-20;28;9
171;2014-06-21;28;13
172;2014-06-22;28;7
173;2014-06-23;28;8
174;2014-06-24;28;7
175;2014-06-25;28;7
176;2014-06-26;28;7
177;2014-06-27;28;8
178;2014-06-28;28;9
179;2014-06-29;28;6
180;2014-06-30;28;4
181;2014-07-01;28;6
182;2014-07-02;28;7
183;2014-07-03;28;10
184;2014-07-04;28;7
185;2014-07-05;28;10
186;2014-07-06;28;10
187;2014-07-07;28;8
188;2014-07-08;28;3
189;2014-07-09;28;1
190;2014-07-10;28;7
191;2014-07-11;28;10
192;2014-07-12;28;9
193;2014-07-13;28;12
194;2014-07-14;28;3
195;2014-07-15;28;9
196;2014-07-16;28;5
197;2014-07-17;28;8
198;2014-07-18;28;8
199;2014-07-19;28;10
200;2014-07-20;28;12
201;2014-07-21;28;8
202;2014-07-22;28;10
203;2014-07-23;28;7
204;2014-07-24;28;8
205;2014-07-25;28;10
206;2014-07-26;28;8
207;2014-07-27;28;9
208;2014-07-28;28;7
209;2014-07-29;28;8
210;2014-07-30;28;1
211;2014-07-31;28;7
212;2014-08-01;28;7
213;2014-08-02;28;8
214;2014-08-03;28;7
215;2014-08-04;28;5
216;2014-08-05;28;8
217;2014-08-06;28;9
218;2014-08-07;28;8
219;2014-08-08;28;7
220;2014-08-09;28;8
221;2014-08-10;28;5
222;2014-08-11;28;9
223;2014-08-12;28;7
224;2014-08-13;28;9
225;2014-08-14;28;7
226;2014-08-15;28;6
227;2014-08-16;28;11
228;2014-08-17;28;7
229;2014-08-18;28;6
230;2014-08-19;28;4
231;2014-08-20;28;9
232;2014-08-21;28;6
233;2014-08-22;28;8
234;2014-08-23;28;5
235;2014-08-24;28;4
236;2014-08-25;28;4
237;2014-08-26;28;6
238;2014-08-27;28;8
239;2014-08-28;28;11
240;2014-08-29;28;3
241;2014-08-30;28;5
242;2014-08-31;28;5
243;2014-09-01;28;9
244;2014-09-02;28;5
245;2014-09-03;28;8
246;2014-09-04;28;4
247;2014-09-05;28;11
248;2014-09-06;28;15
249;2014-09-07;28;9
250;2014-09-08;28;9
251;2014-09-09;28;6
252;2014-09-10;28;10
253;2014-09-11;28;11
254;2014-09-12;28;11
255;2014-09-13;28;6
256;2014-09-14;28;8
257;2014-09-15;28;8
258;2014-09-16;28;8
259;2014-09-17;28;5
260;2014-09-18;28;12
261;2014-09-19;28;6
262;2014-09-20;28;10
263;2014-09-21;28;8
264;2014-09-22;28;12
265;2014-09-23;28;11
266;2014-09-24;28;9
267;2014-09-25;28;6
268;2014-09-26;28;7
269;2014-09-27;28;11
270;2014-09-28;28;8
271;2014-09-29;28;7
272;2014-09-30;28;8
273;2014-10-01;28;13
274;2014-10-02;28;6
275;2014-10-03;28;7
276;2014-10-04;28;10
277;2014-10-05;28;6
278;2014-10-06;28;10
279;2014-10-07;28;11
280;2014-10-08;28;10
281;2014-10-09;28;6
282;2014-10-10;28;10
283;2014-10-11;28;7
284;2014-10-12;28;5
285;2014-10-13;28;8
286;2014-10-14;28;12
287;2014-10-15;28;6
288;2014-10-16;28;4
289;2014-10-17;28;7
290;2014-10-18;28;6
291;2014-10-19;28;8
292;2014-10-20;28;9
293;2014-10-21;28;7
294;2014-10-22;28;9
295;2014-10-23;28;6
296;2014-10-24;28;6
297;2014-10-25;28;4
298;2014-10-26;28;10
299;2014-10-27;28;8
300;2014-10-28;28;9
301;2014-10-29;28;14
302;2014-10-30;28;8
303;2014-10-31;28;10
304;2014-11-01;28;13
305;2014-11-02;28;7
306;2014-11-03;28;4
307;2014-11-04;28;10
308;2014-11-05;28;7
309;2014-11-06;28;8
310;2014-11-07;28;6
311;2014-11-08;28;10
312;2014-11-09;28;6
313;2014-11-10;28;7
314;2014-11-11;28;7
315;2014-11-12;28;9
316;2014-11-13;28;11
317;2014-11-14;28;10
318;2014-11-15;28;6
319;2014-11-16;28;3
320;2014-11-17;28;3
321;2014-11-18;28;8
322;2014-11-19;28;5
323;2014-11-20;28;10
324;2014-11-21;28;6
325;2014-11-22;28;11
326;2014-11-23;28;5
327;2014-11-24;28;4
328;2014-11-25;28;7
329;2014-11-26;28;9
330;2014-11-27;28;11
331;2014-11-28;28;16
332;2014-11-29;28;7
333;2014-11-30;28;8
334;2014-12-01;28;5
335;2014-12-02;28;12
336;2014-12-03;28;11
337;2014-12-04;28;10
338;2014-12-05;28;8
339;2014-12-06;28;10
340;2014-12-07;28;4
341;2014-12-08;28;9
342;2014-12-09;28;3
343;2014-12-10;28;5
344;2014-12-11;28;8
345;2014-12-12;28;9
346;2014-12-13;28;13
347;2014-12-14;28;8
348;2014-12-15;28;9
349;2014-12-16;28;12
350;2014-12-17;28;10
351;2014-12-18;28;11
352;2014-12-19;28;9
353;2014-12-20;28;6
354;2014-12-21;28;7
355;2014-12-22;28;10
356;2014-12-23;28;13
357;2014-12-24;28;6
358;2014-12-25;28;5
359;2014-12-26;28;4
360;2014-12-27;28;7
361;2014-12-28;28;8
362;2014-12-29;28;10
363;2014-12-30;28;3
364;2014-12-31;28;6
365;2015-01-01;28;11
366;2015-01-02;28;7
367;2015-01-03;28;11
368;2015-01-04;28;15
369;2015-01-05;28;7
370;2015-01-06;28;8
371;2015-01-07;28;5
372;2015-01-08;28;6
373;2015-01-09;28;5
374;2015-01-10;28;8
375;2015-01-11;28;8
376;2015-01-12;28;7
377;2015-01-13;28;4
378;2015-01-14;28;4
379;2015-01-15;28;9
380;2015-01-16;28;12
381;2015-01-17;28;12
382;2015-01-18;28;12
383;2015-01-19;28;9
384;2015-01-20;28;8
385;2015-01-21;28;14
386;2015-01-22;28;14
387;2015-01-23;28;6
388;2015-01-24;28;9
389;2015-01-25;28;6
390;2015-01-26;28;7
391;2015-01-27;28;6
392;2015-01-28;28;8
393;2015-01-29;28;7
394;2015-01-30;28;14
395;2015-01-31;28;11
396;2015-02-01;28;8
397;2015-02-02;28;8
398;2015-02-03;28;17
399;2015-02-04;28;3
400;2015-02-05;28;3
401;2015-02-06;28;14
402;2015-02-07;28;9
403;2015-02-08;28;9
404;2015-02-09;28;9
405;2015-02-10;28;7
406;2015-02-11;28;7
407;2015-02-12;28;5
408;2015-02-13;28;3
409;2015-02-14;28;10
410;2015-02-15;28;12
411;2015-02-16;28;9
412;2015-02-17;28;6
413;2015-02-18;28;9
414;2015-02-19;28;5
415;2015-02-20;28;10
416;2015-02-21;28;6
417;2015-02-22;28;11
418;2015-02-23;28;8
419;2015-02-24;28;10
420;2015-02-25;28;10
421;2015-02-26;28;7
422;2015-02-27;28;12
423;2015-02-28;28;11
424;2015-03-01;28;9
425;2015-03-02;28;14
426;2015-03-03;28;5
427;2015-03-04;28;7
428;2015-03-05;28;7
429;2015-03-06;28;4
430;2015-03-07;28;9
431;2015-03-08;28;13
432;2015-03-09;28;4
433;2015-03-10;28;5
434;2015-03-11;28;4
435;2015-03-12;28;8
436;2015-03-13;28;11
437;2015-03-14;28;8
438;2015-03-15;28;16
439;2015-03-16;28;4
440;2015-03-17;28;8
441;2015-03-18;28;12
442;2015-03-19;28;6
443;2015-03-20;28;7
444;2015-03-21;28;5
445;2015-03-22;28;6
446;2015-03-23;28;5
447;2015-03-24;28;5
448;2015-03-25;28;9
449;2015-03-26;28;8
450;2015-03-27;28;14
451;2015-03-28;28;8
452;2015-03-29;28;12
453;2015-03-30;28;10
454;2015-03-31;28;11
455;2015-04-01;28;7
456;2015-04-02;28;9
457;2015-04-03;28;4
458;2015-04-04;28;6
459;2015-04-05;28;9
460;2015-04-06;28;8
461;2015-04-07;28;12
462;2015-04-08;28;11
463;2015-04-09;28;7
464;2015-04-10;28;10
465;2015-04-11;28;6
466;2015-04-12;28;12
467;2015-04-13;28;9
468;2015-04-14;28;8
469;2015-04-15;28;13
470;2015-04-16;28;8
471;2015-04-17;28;10
472;2015-04-18;28;5
473;2015-04-19;28;10
474;2015-04-20;28;10
475;2015-04-21;28;13
476;2015-04-22;28;8
477;2015-04-23;28;8
478;2015-04-24;28;8
479;2015-04-25;28;8
480;2015-04-26;28;9
481;2015-04-27;28;8
482;2015-04-28;28;9
483;2015-04-29;28;10
484;2015-04-30;28;6
485;2015-05-01;28;8
486;2015-05-02;28;7
487;2015-05-03;28;11
488;2015-05-04;28;9
489;2015-05-05;28;10
490;2015-05-06;28;12
491;2015-05-07;28;16
492;2015-05-08;28;8
493;2015-05-09;28;6
494;2015-05-10;28;10
495;2015-05-11;28;4
496;2015-05-12;28;6
497;2015-05-13;28;9
498;2015-05-14;28;5
499;2015-05-15;28;9
500;2015-05-16;28;8
501;2015-05-17;28;8
502;2015-05-18;28;7
503;2015-05-19;28;11
504;2015-05-20;28;9
505;2015-05-21;28;12
506;2015-05-22;28;12
507;2015-05-23;28;6
508;2015-05-24;28;11
509;2015-05-25;28;9
510;2015-05-26;28;4
511;2015-05-27;28;5
512;2015-05-28;28;3
513;2015-05-29;28;4
514;2015-05-30;28;4
515;2015-05-31;28;7
516;2015-06-01;28;8
0;2014-01-01;29;8
1;2014-01-02;29;5
2;2014-01-03;29;9
3;2014-01-04;29;11
4;2014-01-05;29;8
5;2014-01-06;29;6
6;2014-01-07;29;5
7;2014-01-08;29;9
8;2014-01-09;29;7
9;2014-01-10;29;9
10;2014-01-11;29;12
11;2014-01-12;29;7
12;2014-01-13;29;8
13;2014-01-14;29;9
14;2014-01-15;29;9
15;2014-01-16;29;8
16;2014-01-17;29;4
17;2014-01-18;29;9
18;2014-01-19;29;16
19;2014-01-20;29;12
20;2014-01-21;29;8
21;2014-01-22;29;12
22;2014-01-23;29;6
23;2014-01-24;29;7
24;2014-01-25;29;12
25;2014-01-26;29;6
26;2014-01-27;29;8
27;2014-01-28;29;9
28;2014-01-29;29;7
29;2014-01-30;29;10
30;2014-01-31;29;8
31;2014-02-01;29;5
32;2014-02-02;29;6
33;2014-02-03;29;4
34;2014-02-04;29;8
35;2014-02-05;29;4
36;2014-02-06;29;6
37;2014-02-07;29;5
38;2014-02-08;29;8
39;2014-02-09;29;8
40;2014-02-10;29;11
41;2014-02-11;29;11
42;2014-02-12;29;7
43;2014-02-13;29;7
44;2014-02-14;29;7
45;2014-02-15;29;7
46;2014-02-16;29;11
47;2014-02-17;29;15
48;2014-02-18;29;8
49;2014-02-19;29;12
50;2014-02-20;29;5
51;2014-02-21;29;5
52;2014-02-22;29;7
53;2014-02-23;29;8
54;2014-02-24;29;4
55;2014-02-25;29;8
56;2014-02-26;29;6
57;2014-02-27;29;10
58;2014-02-28;29;7
59;2014-03-01;29;5
60;2014-03-02;29;5
61;2014-03-03;29;2
62;2014-03-04;29;8
63;2014-03-05;29;13
64;2014-03-06;29;11
65;2014-03-07;29;1
66;2014-03-08;29;8
67;2014-03-09;29;6
68;2014-03-10;29;14
69;2014-03-11;29;7
70;2014-03-12;29;5
71;2014-03-13;29;8
72;2014-03-14;29;4
73;2014-03-15;29;12
74;2014-03-16;29;7
75;2014-03-17;29;6
76;2014-03-18;29;10
77;2014-03-19;29;6
78;2014-03-20;29;8
79;2014-03-21;29;4
80;2014-03-22;29;11
81;2014-03-23;29;5
82;2014-03-24;29;11
83;2014-03-25;29;10
84;2014-03-26;29;10
85;2014-03-27;29;8
86;2014-03-28;29;8
87;2014-03-29;29;4
88;2014-03-30;29;10
89;2014-03-31;29;7
90;2014-04-01;29;6
91;2014-04-02;29;12
92;2014-04-03;29;5
93;2014-04-04;29;7
94;2014-04-05;29;11
95;2014-04-06;29;9
96;2014-04-07;29;4
97;2014-04-08;29;11
98;2014-04-09;29;10
99;2014-04-10;29;8
100;2014-04-11;29;14
101;2014-04-12;29;10
102;2014-04-13;29;5
103;2014-04-14;29;7
104;2014-04-15;29;6
105;2014-04-16;29;11
106;2014-04-17;29;6
107;2014-04-18;29;9
108;2014-04-19;29;8
109;2014-04-20;29;7
110;2014-04-21;29;13
111;2014-04-22;29;5
112;2014-04-23;29;12
113;2014-04-24;29;12
114;2014-04-25;29;12
115;2014-04-26;29;10
116;2014-04-27;29;7
117;2014-04-28;29;12
118;2014-04-29;29;9
119;2014-04-30;29;9
120;2014-05-01;29;8
121;2014-05-02;29;9
122;2014-05-03;29;6
123;2014-05-04;29;8
124;2014-05-05;29;3
125;2014-05-06;29;6
126;2014-05-07;29;8
127;2014-05-08;29;4
128;2014-05-09;29;4
129;2014-05-10;29;9
130;2014-05-11;29;5
131;2014-05-12;29;5
132;2014-05-13;29;6
133;2014-05-14;29;9
134;2014-05-15;29;8
135;2014-05-16;29;3
136;2014-05-17;29;11
137;2014-05-18;29;10
138;2014-05-19;29;7
139;2014-05-20;29;15
140;2014-05-21;29;15
141;2014-05-22;29;4
142;2014-05-23;29;5
143;2014-05-24;29;9
144;2014-05-25;29;7
145;2014-05-26;29;7
146;2014-05-27;29;10
147;2014-05-28;29;6
148;2014-05-29;29;14
149;2014-05-30;29;11
150;2014-05-31;29;7
151;2014-06-01;29;7
152;2014-06-02;29;6
153;2014-06-03;29;8
154;2014-06-04;29;11
155;2014-06-05;29;6
156;2014-06-06;29;4
157;2014-06-07;29;13
158;2014-06-08;29;7
159;2014-06-09;29;7
160;2014-06-10;29;10
161;2014-06-11;29;8
162;2014-06-12;29;4
163;2014-06-13;29;8
164;2014-06-14;29;8
165;2014-06-15;29;6
166;2014-06-16;29;11
167;2014-06-17;29;7
168;2014-06-18;29;7
169;2014-06-19;29;5
170;2014-06-20;29;8
171;2014-06-21;29;3
172;2014-06-22;29;6
173;2014-06-23;29;9
174;2014-06-24;29;8
175;2014-06-25;29;8
176;2014-06-26;29;9
177;2014-06-27;29;8
178;2014-06-28;29;10
179;2014-06-29;29;5
180;2014-06-30;29;8
181;2014-07-01;29;15
182;2014-07-02;29;6
183;2014-07-03;29;5
184;2014-07-04;29;10
185;2014-07-05;29;9
186;2014-07-06;29;9
187;2014-07-07;29;5
188;2014-07-08;29;6
189;2014-07-09;29;6
190;2014-07-10;29;12
191;2014-07-11;29;8
192;2014-07-12;29;6
193;2014-07-13;29;8
194;2014-07-14;29;9
195;2014-07-15;29;8
196;2014-07-16;29;4
197;2014-07-17;29;8
198;2014-07-18;29;10
199;2014-07-19;29;8
200;2014-07-20;29;6
201;2014-07-21;29;4
202;2014-07-22;29;8
203;2014-07-23;29;4
204;2014-07-24;29;7
205;2014-07-25;29;8
206;2014-07-26;29;14
207;2014-07-27;29;7
208;2014-07-28;29;6
209;2014-07-29;29;8
210;2014-07-30;29;11
211;2014-07-31;29;13
212;2014-08-01;29;10
213;2014-08-02;29;17
214;2014-08-03;29;7
215;2014-08-04;29;9
216;2014-08-05;29;8
217;2014-08-06;29;11
218;2014-08-07;29;7
219;2014-08-08;29;6
220;2014-08-09;29;13
221;2014-08-10;29;6
222;2014-08-11;29;5
223;2014-08-12;29;9
224;2014-08-13;29;8
225;2014-08-14;29;9
226;2014-08-15;29;9
227;2014-08-16;29;4
228;2014-08-17;29;9
229;2014-08-18;29;4
230;2014-08-19;29;5
231;2014-08-20;29;7
232;2014-08-21;29;9
233;2014-08-22;29;8
234;2014-08-23;29;7
235;2014-08-24;29;4
236;2014-08-25;29;6
237;2014-08-26;29;7
238;2014-08-27;29;13
239;2014-08-28;29;11
240;2014-08-29;29;6
241;2014-08-30;29;6
242;2014-08-31;29;5
243;2014-09-01;29;8
244;2014-09-02;29;8
245;2014-09-03;29;8
246;2014-09-04;29;10
247;2014-09-05;29;12
248;2014-09-06;29;5
249;2014-09-07;29;10
250;2014-09-08;29;7
251;2014-09-09;29;6
252;2014-09-10;29;5
253;2014-09-11;29;9
254;2014-09-12;29;6
255;2014-09-13;29;8
256;2014-09-14;29;9
257;2014-09-15;29;8
258;2014-09-16;29;9
259;2014-09-17;29;13
260;2014-09-18;29;8
261;2014-09-19;29;6
262;2014-09-20;29;9
263;2014-09-21;29;4
264;2014-09-22;29;11
265;2014-09-23;29;12
266;2014-09-24;29;11
267;2014-09-25;29;10
268;2014-09-26;29;8
269;2014-09-27;29;6
270;2014-09-28;29;9
271;2014-09-29;29;3
272;2014-09-30;29;8
273;2014-10-01;29;7
274;2014-10-02;29;8
275;2014-10-03;29;4
276;2014-10-04;29;7
277;2014-10-05;29;9
278;2014-10-06;29;11
279;2014-10-07;29;4
280;2014-10-08;29;6
281;2014-10-09;29;9
282;2014-10-10;29;4
283;2014-10-11;29;8
284;2014-10-12;29;8
285;2014-10-13;29;5
286;2014-10-14;29;12
287;2014-10-15;29;8
288;2014-10-16;29;8
289;2014-10-17;29;9
290;2014-10-18;29;6
291;2014-10-19;29;7
292;2014-10-20;29;5
293;2014-10-21;29;11
294;2014-10-22;29;5
295;2014-10-23;29;7
296;2014-10-24;29;8
297;2014-10-25;29;7
298;2014-10-26;29;7
299;2014-10-27;29;7
300;2014-10-28;29;7
301;2014-10-29;29;4
302;2014-10-30;29;15
303;2014-10-31;29;6
304;2014-11-01;29;12
305;2014-11-02;29;3
306;2014-11-03;29;8
307;2014-11-04;29;9
308;2014-11-05;29;7
309;2014-11-06;29;5
310;2014-11-07;29;6
311;2014-11-08;29;7
312;2014-11-09;29;4
313;2014-11-10;29;12
314;2014-11-11;29;8
315;2014-11-12;29;7
316;2014-11-13;29;7
317;2014-11-14;29;7
318;2014-11-15;29;6
319;2014-11-16;29;10
320;2014-11-17;29;3
321;2014-11-18;29;8
322;2014-11-19;29;14
323;2014-11-20;29;7
324;2014-11-21;29;4
325;2014-11-22;29;7
326;2014-11-23;29;8
327;2014-11-24;29;7
328;2014-11-25;29;7
329;2014-11-26;29;11
330;2014-11-27;29;8
331;2014-11-28;29;8
332;2014-11-29;29;10
333;2014-11-30;29;8
334;2014-12-01;29;12
335;2014-12-02;29;5
336;2014-12-03;29;4
337;2014-12-04;29;6
338;2014-12-05;29;16
339;2014-12-06;29;6
340;2014-12-07;29;5
341;2014-12-08;29;13
342;2014-12-09;29;11
343;2014-12-10;29;13
344;2014-12-11;29;4
345;2014-12-12;29;6
346;2014-12-13;29;8
347;2014-12-14;29;7
348;2014-12-15;29;6
349;2014-12-16;29;10
350;2014-12-17;29;7
351;2014-12-18;29;9
352;2014-12-19;29;7
353;2014-12-20;29;4
354;2014-12-21;29;7
355;2014-12-22;29;8
356;2014-12-23;29;15
357;2014-12-24;29;5
358;2014-12-25;29;4
359;2014-12-26;29;8
360;2014-12-27;29;11
361;2014-12-28;29;8
362;2014-12-29;29;11
363;2014-12-30;29;9
364;2014-12-31;29;8
365;2015-01-01;29;7
366;2015-01-02;29;3
367;2015-01-03;29;4
368;2015-01-04;29;8
369;2015-01-05;29;3
370;2015-01-06;29;8
371;2015-01-07;29;7
372;2015-01-08;29;12
373;2015-01-09;29;10
374;2015-01-10;29;5
375;2015-01-11;29;6
376;2015-01-12;29;4
377;2015-01-13;29;11
378;2015-01-14;29;7
379;2015-01-15;29;9
380;2015-01-16;29;9
381;2015-01-17;29;7
382;2015-01-18;29;8
383;2015-01-19;29;11
384;2015-01-20;29;8
385;2015-01-21;29;10
386;2015-01-22;29;7
387;2015-01-23;29;11
388;2015-01-24;29;13
389;2015-01-25;29;8
390;2015-01-26;29;11
391;2015-01-27;29;7
392;2015-01-28;29;8
393;2015-01-29;29;6
394;2015-01-30;29;9
395;2015-01-31;29;9
396;2015-02-01;29;9
397;2015-02-02;29;4
398;2015-02-03;29;4
399;2015-02-04;29;8
400;2015-02-05;29;9
401;2015-02-06;29;12
402;2015-02-07;29;4
403;2015-02-08;29;12
404;2015-02-09;29;7
405;2015-02-10;29;5
406;2015-02-11;29;4
407;2015-02-12;29;6
408;2015-02-13;29;8
409;2015-02-14;29;7
410;2015-02-15;29;7
411;2015-02-16;29;8
412;2015-02-17;29;8
413;2015-02-18;29;9
414;2015-02-19;29;13
415;2015-02-20;29;12
416;2015-02-21;29;8
417;2015-02-22;29;8
418;2015-02-23;29;8
419;2015-02-24;29;6
420;2015-02-25;29;9
421;2015-02-26;29;10
422;2015-02-27;29;5
423;2015-02-28;29;11
424;2015-03-01;29;7
425;2015-03-02;29;12
426;2015-03-03;29;5
427;2015-03-04;29;3
428;2015-03-05;29;8
429;2015-03-06;29;8
430;2015-03-07;29;7
431;2015-03-08;29;7
432;2015-03-09;29;13
433;2015-03-10;29;10
434;2015-03-11;29;2
435;2015-03-12;29;14
436;2015-03-13;29;11
437;2015-03-14;29;7
438;2015-03-15;29;8
439;2015-03-16;29;5
440;2015-03-17;29;4
441;2015-03-18;29;4
442;2015-03-19;29;8
443;2015-03-20;29;7
444;2015-03-21;29;10
445;2015-03-22;29;6
446;2015-03-23;29;6
447;2015-03-24;29;5
448;2015-03-25;29;9
449;2015-03-26;29;3
450;2015-03-27;29;12
451;2015-03-28;29;8
452;2015-03-29;29;10
453;2015-03-30;29;5
454;2015-03-31;29;13
455;2015-04-01;29;9
456;2015-04-02;29;9
457;2015-04-03;29;13
458;2015-04-04;29;11
459;2015-04-05;29;7
460;2015-04-06;29;12
461;2015-04-07;29;5
462;2015-04-08;29;5
463;2015-04-09;29;8
464;2015-04-10;29;12
465;2015-04-11;29;13
466;2015-04-12;29;10
467;2015-04-13;29;4
468;2015-04-14;29;14
469;2015-04-15;29;5
470;2015-04-16;29;13
471;2015-04-17;29;8
472;2015-04-18;29;4
473;2015-04-19;29;4
474;2015-04-20;29;7
475;2015-04-21;29;7
476;2015-04-22;29;11
477;2015-04-23;29;6
478;2015-04-24;29;7
479;2015-04-25;29;4
480;2015-04-26;29;9
481;2015-04-27;29;8
482;2015-04-28;29;2
483;2015-04-29;29;6
484;2015-04-30;29;7
485;2015-05-01;29;8
486;2015-05-02;29;9
487;2015-05-03;29;10
488;2015-05-04;29;10
489;2015-05-05;29;9
490;2015-05-06;29;4
491;2015-05-07;29;7
492;2015-05-08;29;3
493;2015-05-09;29;9
494;2015-05-10;29;2
495;2015-05-11;29;3
496;2015-05-12;29;9
497;2015-05-13;29;6
498;2015-05-14;29;9
499;2015-05-15;29;9
500;2015-05-16;29;7
501;2015-05-17;29;10
502;2015-05-18;29;4
503;2015-05-19;29;6
504;2015-05-20;29;10
505;2015-05-21;29;12
506;2015-05-22;29;3
507;2015-05-23;29;7
508;2015-05-24;29;5
509;2015-05-25;29;8
510;2015-05-26;29;5
511;2015-05-27;29;8
512;2015-05-28;29;2
513;2015-05-29;29;7
514;2015-05-30;29;9
515;2015-05-31;29;6
516;2015-06-01;29;9
0;2014-01-01;30;3
1;2014-01-02;30;5
2;2014-01-03;30;10
3;2014-01-04;30;9
4;2014-01-05;30;6
5;2014-01-06;30;9
6;2014-01-07;30;7
7;2014-01-08;30;8
8;2014-01-09;30;5
9;2014-01-10;30;16
10;2014-01-11;30;7
11;2014-01-12;30;11
12;2014-01-13;30;5
13;2014-01-14;30;7
14;2014-01-15;30;8
15;2014-01-16;30;7
16;2014-01-17;30;8
17;2014-01-18;30;8
18;2014-01-19;30;5
19;2014-01-20;30;9
20;2014-01-21;30;9
21;2014-01-22;30;9
22;2014-01-23;30;8
23;2014-01-24;30;11
24;2014-01-25;30;6
25;2014-01-26;30;9
26;2014-01-27;30;8
27;2014-01-28;30;7
28;2014-01-29;30;9
29;2014-01-30;30;5
30;2014-01-31;30;5
31;2014-02-01;30;6
32;2014-02-02;30;9
33;2014-02-03;30;4
34;2014-02-04;30;5
35;2014-02-05;30;11
36;2014-02-06;30;8
37;2014-02-07;30;9
38;2014-02-08;30;7
39;2014-02-09;30;9
40;2014-02-10;30;6
41;2014-02-11;30;9
42;2014-02-12;30;8
43;2014-02-13;30;6
44;2014-02-14;30;11
45;2014-02-15;30;6
46;2014-02-16;30;5
47;2014-02-17;30;6
48;2014-02-18;30;4
49;2014-02-19;30;7
50;2014-02-20;30;3
51;2014-02-21;30;14
52;2014-02-22;30;8
53;2014-02-23;30;7
54;2014-02-24;30;13
55;2014-02-25;30;10
56;2014-02-26;30;9
57;2014-02-27;30;6
58;2014-02-28;30;4
59;2014-03-01;30;9
60;2014-03-02;30;4
61;2014-03-03;30;6
62;2014-03-04;30;5
63;2014-03-05;30;5
64;2014-03-06;30;11
65;2014-03-07;30;11
66;2014-03-08;30;7
67;2014-03-09;30;6
68;2014-03-10;30;7
69;2014-03-11;30;10
70;2014-03-12;30;4
71;2014-03-13;30;6
72;2014-03-14;30;8
73;2014-03-15;30;11
74;2014-03-16;30;10
75;2014-03-17;30;6
76;2014-03-18;30;2
77;2014-03-19;30;7
78;2014-03-20;30;7
79;2014-03-21;30;6
80;2014-03-22;30;7
81;2014-03-23;30;5
82;2014-03-24;30;9
83;2014-03-25;30;8
84;2014-03-26;30;6
85;2014-03-27;30;3
86;2014-03-28;30;2
87;2014-03-29;30;3
88;2014-03-30;30;9
89;2014-03-31;30;4
90;2014-04-01;30;7
91;2014-04-02;30;2
92;2014-04-03;30;3
93;2014-04-04;30;5
94;2014-04-05;30;7
95;2014-04-06;30;5
96;2014-04-07;30;5
97;2014-04-08;30;6
98;2014-04-09;30;6
99;2014-04-10;30;3
100;2014-04-11;30;4
101;2014-04-12;30;5
102;2014-04-13;30;4
103;2014-04-14;30;5
104;2014-04-15;30;8
105;2014-04-16;30;9
106;2014-04-17;30;15
107;2014-04-18;30;6
108;2014-04-19;30;6
109;2014-04-20;30;9
110;2014-04-21;30;6
111;2014-04-22;30;5
112;2014-04-23;30;3
113;2014-04-24;30;4
114;2014-04-25;30;8
115;2014-04-26;30;5
116;2014-04-27;30;5
117;2014-04-28;30;9
118;2014-04-29;30;6
119;2014-04-30;30;10
120;2014-05-01;30;8
121;2014-05-02;30;5
122;2014-05-03;30;3
123;2014-05-04;30;8
124;2014-05-05;30;11
125;2014-05-06;30;5
126;2014-05-07;30;10
127;2014-05-08;30;7
128;2014-05-09;30;2
129;2014-05-10;30;5
130;2014-05-11;30;8
131;2014-05-12;30;3
132;2014-05-13;30;5
133;2014-05-14;30;2
134;2014-05-15;30;3
135;2014-05-16;30;9
136;2014-05-17;30;9
137;2014-05-18;30;9
138;2014-05-19;30;6
139;2014-05-20;30;9
140;2014-05-21;30;4
141;2014-05-22;30;3
142;2014-05-23;30;3
143;2014-05-24;30;12
144;2014-05-25;30;9
145;2014-05-26;30;5
146;2014-05-27;30;1
147;2014-05-28;30;4
148;2014-05-29;30;8
149;2014-05-30;30;8
150;2014-05-31;30;6
151;2014-06-01;30;7
152;2014-06-02;30;7
153;2014-06-03;30;3
154;2014-06-04;30;3
155;2014-06-05;30;8
156;2014-06-06;30;5
157;2014-06-07;30;9
158;2014-06-08;30;2
159;2014-06-09;30;6
160;2014-06-10;30;9
161;2014-06-11;30;8
162;2014-06-12;30;6
163;2014-06-13;30;10
164;2014-06-14;30;10
165;2014-06-15;30;7
166;2014-06-16;30;4
167;2014-06-17;30;12
168;2014-06-18;30;6
169;2014-06-19;30;7
170;2014-06-20;30;5
171;2014-06-21;30;8
172;2014-06-22;30;5
173;2014-06-23;30;1
174;2014-06-24;30;3
175;2014-06-25;30;8
176;2014-06-26;30;8
177;2014-06-27;30;5
178;2014-06-28;30;7
179;2014-06-29;30;6
180;2014-06-30;30;6
181;2014-07-01;30;6
182;2014-07-02;30;8
183;2014-07-03;30;9
184;2014-07-04;30;5
185;2014-07-05;30;6
186;2014-07-06;30;15
187;2014-07-07;30;10
188;2014-07-08;30;3
189;2014-07-09;30;6
